deviceID;url;timestamp
52:54:00:3a:f6:15;www.bankcomm.com/;1516210398
52:54:00:5b:53:9e;ascii.co.uk/;1514794632
52:54:00:f4:5d:0d;xn--vnxu49e27c.xn--fiqs8s/;1515655497
52:54:00:f8:98:59;xn--tkrs0ttrbfv3aco5bfnk.xn--fiqs8s/;1515698950
52:54:00:94:69:04;get.adobe.com/reader/;1515896865
52:54:00:1d:f1:37;www.networksolutions.com/;1514993077
52:54:00:6e:eb:c2;xn--pss89jtpoqv9ac2d.xn--fiqs8s/;1515223234
52:54:00:41:9b:cf;xn--xysq5bfg.xn--fiqs8s/;1516454913
52:54:00:95:58:ca;iasite.us/;1515497314
52:54:00:5e:be:df;smallbusiness.yahoo.com/webhosting/;1515959199
52:54:00:d6:0d:96;eisite.us/;1515446804
52:54:00:f3:d1:1a;xn--xhqpng2ju4luoclw0j.xn--fiqs8s/;1516769413
52:54:00:37:19:41;chsite.us/;1516055150
52:54:00:29:72:f2;aamobi.eu.org/;1515575156
52:54:00:3a:f6:15;www.mijndomein.nl/producten;1515035208
52:54:00:b8:05:77;www.plesk.com/;1515970874
52:54:00:c0:1d:8d;php.net/;1515155415
52:54:00:e7:d6:9b;xn--54q391clos.xn--fiqs8s/;1515728548
52:54:00:c6:26:3d;xn--qrq39puynb5ipt1c7ubn1fle.xn--fiqs8s/;1515250655
52:54:00:c4:bb:bd;xn--90wq4r.xn--fiqs8s/;1516699953
52:54:00:86:63:9a;twitter.com/onecom;1516290182
52:54:00:52:e5:8d;www.one.com/en/;1515839815
52:54:00:60:00:56;www.miibeian.gov.cn/;1515064791
52:54:00:c3:55:5f;xn--fiqs8sy2f3os.xn--fiqs8s/;1516486442
52:54:00:44:18:57;tools.google.com/dlpage/gaoptout?hl=de;1514766270
52:54:00:b4:6f:5f;www.one.com/es/;1515056131
52:54:00:3d:58:17;xn--fhq6a424h9ex09dd5g1v6e.xn--fiqs8s/;1514910546
52:54:00:e2:6f:1a;xn--mes344dbb885v.xn--fiqs8s/;1515479791
52:54:00:ad:2c:50;statcounter.com/;1516412871
52:54:00:0f:a7:fe;www.addthis.com/bookmark.php;1516706628
52:54:00:b3:96:29;go.cpanel.net/cleardnscache;1516274249
52:54:00:29:68:29;webdirectory.in.net/;1516415324
52:54:00:7d:27:9a;nfsite.us/;1516204549
52:54:00:a2:83:9f;instagram.com/;1515904710
52:54:00:c3:76:77;vimeo.com/;1516673688
52:54:00:03:5f:0f;www.visma.com/;1515248177
52:54:00:58:0b:a4;www.phpbb.com/;1516199528
52:54:00:3a:9e:bf;www.zhenmeifoods.com/;1515699627
52:54:00:9b:72:76;disite.us/;1515619172
52:54:00:7f:b8:fa;fgsite.us/;1515914172
52:54:00:66:33:e7;xn--yf1a990d.xn--fiqs8s/;1515740335
52:54:00:2d:56:e0;tools.google.com/dlpage/gaoptout?hl=de;1516024945
52:54:00:47:bf:36;xn--tkry8t09ara809x5l1b.xn--fiqs8s/;1516732757
52:54:00:88:c8:dc;acquirethisname.com/note-ip-policy.aspx;1516619896
52:54:00:4a:c0:c0;brsite.us/;1515017341
52:54:00:aa:56:9e;xn--b0tz14bjlf070a.xn--fiqs8s/;1516001527
52:54:00:37:bf:89;wordpress.com/;1516364220
52:54:00:46:e6:a6;xn--z4qs0xvstokk3gq.xn--fiqs8s/;1516542221
52:54:00:5c:9f:db;xn--3dsx35aolguyr.xn--fiqs8s/;1516538967
52:54:00:27:cd:0b;www.1und1.de/;1515373745
52:54:00:3c:cb:8a;www.parallels.com/intro;1515528232
52:54:00:6b:8b:f0;xn--9kqp7incw25ov8m.xn--fiqs8s/;1516665147
52:54:00:1a:de:60;xn--mtsp68j.xn--fiqs8s/;1516182829
52:54:00:5e:7e:09;mijn.hostnet.nl/;1516763165
52:54:00:37:3d:d8;rxsite.us/;1516194061
52:54:00:28:0b:27;xn--fjq073by88a.xn--fiqs8s/;1515009506
52:54:00:70:93:75;xn--ur0av44dga.xn--fiqs8s/;1514939202
52:54:00:2a:50:ec;xn--7or219h.xn--fiqs8s/;1515121254
52:54:00:2a:bf:ca;www.yinhehotel.com.cn/;1516171022
52:54:00:b7:4f:f7;tqsite.us/;1515707833
52:54:00:94:79:c3;xn--365-r10es86d.xn--fiqs8s/;1514920975
52:54:00:92:b7:af;xn--vhq8uz4mn72c5ibh79f.xn--fiqs8s/;1515058029
52:54:00:5c:7b:84;vxsite.us/;1516717398
52:54:00:7e:01:8c;ygsite.us/;1515378024
52:54:00:ad:8d:32;www.1und1.de/;1516706007
52:54:00:17:b0:8d;xn--pzsz6axqj76i11za.xn--fiqs8s/;1515008312
52:54:00:94:72:a5;www.jlchcake.com/;1516884981
52:54:00:98:93:90;xn--2ss264btrai62bws8a.xn--fiqs8s/;1514801364
52:54:00:dc:0f:eb;www.histats.com/;1516231335
52:54:00:d7:01:33;cpanel.com/;1515837293
52:54:00:d7:d0:63;tmsite.us/;1515484601
52:54:00:86:63:9a;www.parallels.com/intro/;1516747685
52:54:00:67:f7:b1;www.cn-ny.org/;1516004658
52:54:00:21:11:61;opsite.us/;1515466215
52:54:00:ca:56:60;xn--rhqu0vt3az3dd35c.xn--fiqs8s/;1515794646
52:54:00:51:d8:fc;jlsite.us/;1515353531
52:54:00:d7:01:33;www.parallels.com/products/server/intro;1516889212
52:54:00:7f:b5:b8;sasite.us/;1515368039
52:54:00:53:1f:d3;www.facebook.com/Onecom;1516697948
52:54:00:6d:f5:f4;oisite.us/;1516041330
52:54:00:bc:b8:99;plus.google.com/share;1516694107
52:54:00:08:61:ce;www.adobe.com/products/acrobat/readstep2.html;1516588160
52:54:00:74:db:d3;xn--ur0av44dga.xn--fiqs8s/;1515945000
52:54:00:56:f3:e5;xn--4gq50kba671df4cswbr3iot8dbrar2i3q7hoka.xn--fiqs8s/;1515299068
52:54:00:7a:2d:39;jnsite.us/;1516188289
52:54:00:e9:14:d9;www.facebook.com/;1514861761
52:54:00:f0:11:9c;www.phpbb.com/;1515170476
52:54:00:14:d5:be;xn--6kr28kk1brxs.xn--fiqs8s/;1516720490
52:54:00:a4:11:d2;validator.w3.org/check/referer;1515523393
52:54:00:d0:15:5a;facebook.com/;1514827887
52:54:00:1b:c3:15;www.facebook.com/sharer/sharer.php;1515746268
52:54:00:72:73:69;twitter.com/onecom;1515639576
52:54:00:ee:4c:80;statcounter.com/;1515605297
52:54:00:ba:07:85;xn--09s499bfx0a.xn--fiqs8s/;1515319622
52:54:00:8b:ac:c6;xn--mtsp68j.xn--fiqs8s/;1516185676
52:54:00:d7:53:fe;www.facebook.com/Plesk;1514927967
52:54:00:e3:80:fc;oksite.us/;1515188237
52:54:00:98:2a:6b;www.pinterest.com/;1516495509
52:54:00:23:7a:fe;www.cn-ny.org/;1515769654
52:54:00:92:6a:ea;www.letianfood.com/;1515257747
52:54:00:59:3d:95;xhsite.us/;1515738037
52:54:00:37:25:8c;www.youtube.com/;1515407820
52:54:00:19:26:09;wordpress.com/;1516086133
52:54:00:3e:79:28;www.phpbb.com/;1515430585
52:54:00:a1:db:c9;www.loopia.com/loopiadns;1516106239
52:54:00:b5:47:bb;www.instagram.com/;1516684788
52:54:00:4b:aa:ee;qjsite.us/;1516442762
52:54:00:e4:6f:51;xwsite.us/;1516881581
52:54:00:0d:27:1a;links.my.id/;1515490666
52:54:00:a7:47:27;disqus.com/?ref_noscript;1516517535
52:54:00:a5:82:9c;xn--fjqz4ld6jh26c.xn--fiqs8s/;1516262688
52:54:00:15:f6:b9;xn--2es51huv2e.xn--fiqs8s/;1514882559
52:54:00:08:60:96;xn--gmq282eogn.xn--fiqs8s/;1516121922
52:54:00:4a:72:70;www.hostmonster.com/;1516141616
52:54:00:c1:1d:50;xn--7or219h.xn--fiqs8s/;1514817156
52:54:00:71:22:1f;links.my.id/;1515671319
52:54:00:45:4a:df;xn--qrq39puynb5ipt1c7ub.xn--fiqs8s/;1516697001
52:54:00:09:26:e6;wordpress.com/;1516498599
52:54:00:cb:90:1f;xn--qrq39puynb5ipt1c7ubn1fle.xn--fiqs8s/;1516583647
52:54:00:aa:01:67;xn--wlqs3ao6h36q.xn--fiqs8s/;1514819109
52:54:00:20:81:a8;www.syfyyy.com/;1516072267
52:54:00:92:1c:3d;www.one.com/de/;1516380996
52:54:00:9f:12:59;vseodirectory.com/;1515536248
52:54:00:18:35:78;developers.facebook.com/docs/plugins/;1516332529
52:54:00:e9:9e:a6;qfsite.us/;1514823150
52:54:00:51:a3:bc;www.parallels.com/products/automation/intro;1516807544
52:54:00:5c:4a:82;fgsite.us/;1515333181
52:54:00:9b:a2:e1;facebook.com/;1516780433
52:54:00:d5:7b:af;www.zhenmeifoods.com/;1516387699
52:54:00:e3:c8:10;ccsite.us/;1514813992
52:54:00:cc:df:4d;xn--w9qq0rwzdb98dqqb.xn--fiqs8s/;1516198347
52:54:00:1c:72:c2;tools.google.com/dlpage/gaoptout?hl=de;1516441249
52:54:00:e2:d0:38;nwsite.us/;1515324571
52:54:00:0d:52:1d;www.one.com/en/;1515276101
52:54:00:ab:ae:90;xn--wlqs3ao6h36q.xn--fiqs8s/;1516878711
52:54:00:14:b8:05;xn--cks32prv5c.xn--fiqs8s/;1516446385
52:54:00:9c:81:29;www.facebook.com/;1516845568
52:54:00:a1:8a:1d;dir.my.id/;1515588438
52:54:00:07:77:b3;xn--jvrr6y78jm67b.xn--fiqs8s/;1515261323
52:54:00:73:a8:31;xn--11xm61ap9m.xn--fiqs8s/;1516785363
52:54:00:10:3b:8a;szsite.us/;1516124517
52:54:00:28:ac:db;www.one.com/fi/;1515929068
52:54:00:62:7d:7c;xn--55q79vn3omia.xn--fiqs8s/;1515542835
52:54:00:4a:c0:2f;www.elegantthemes.com/;1516825218
52:54:00:dc:c7:28;pisite.us/;1514965820
52:54:00:a9:be:6a;xn--j7q21wbwnohn.xn--fiqs8s/;1516819187
52:54:00:62:80:95;xn--1lq42ao4eq3tdjg2tnq92a.xn--fiqs8s/;1515325909
52:54:00:a4:93:c6;www.one.com/pl/;1516293574
52:54:00:d6:81:ed;xn--btvtow1m.xn--fiqs8s/;1516727809
52:54:00:92:9e:37;xn--y7x48z5on.xn--fiqs8s/;1515489834
52:54:00:52:fc:7f;lssite.us/;1515216531
52:54:00:47:6e:ea;xn--sxqt5eu0ol8gjyay55a6fx81a9s0fhvo.xn--fiqs8s/;1516697357
52:54:00:c3:22:4e;zvsite.us/;1515340258
52:54:00:86:cf:51;devblog.plesk.com/;1516288599
52:54:00:ef:fb:0c;xn--365-r10es86d.xn--fiqs8s/;1515211764
52:54:00:a9:1b:58;npsite.us/;1516498965
52:54:00:4c:36:38;uvsite.us/;1514996305
52:54:00:79:f1:71;rjsite.us/;1516148704
52:54:00:19:41:ef;www.facebook.com/Onecom;1515258119
52:54:00:59:94:c6;get.adobe.com/flashplayer;1516767984
52:54:00:4f:c9:04;www.cfuim.com/;1515792835
52:54:00:b7:c1:64;zlsite.us/;1515814162
52:54:00:e7:d6:9b;nvsite.us/;1515948447
52:54:00:c8:4e:a1;olsite.us/;1516257910
52:54:00:19:0c:b8;www.essence.com.cn/;1516323260
52:54:00:c4:7f:e9;chsite.us/;1515544518
52:54:00:2e:9a:47;gmsite.us/;1515953811
52:54:00:ae:cc:64;nqsite.us/;1516244340
52:54:00:09:26:e6;xn--6rtzp823g1nl.xn--fiqs8s/;1515747816
52:54:00:c2:27:08;validator.w3.org/check?uri=referer;1515804391
52:54:00:d2:e7:22;cmsite.us/;1514936011
52:54:00:fa:bf:78;www.linkedin.com/;1516289330
52:54:00:2e:58:28;www.godaddy.com/hosting/website-builder.aspx;1516104510
52:54:00:0f:c0:0f;kb.plesk.com/;1516824667
52:54:00:e9:28:b4;tools.google.com/dlpage/gaoptout?hl=de;1515444287
52:54:00:8e:d1:a6;blsite.us/;1516782992
52:54:00:53:ac:f5;xn--1lq90ikzii5c.xn--fiqs8s/;1515462658
52:54:00:d1:f4:4c;pxsite.us/;1516687530
52:54:00:c6:44:c8;www.netnames.com/;1514826639
52:54:00:12:e1:f0;www.e-recht24.de/muster-disclaimer.htm;1516298772
52:54:00:d6:25:21;acquirethisname.com/terms-of-use.aspx;1516439420
52:54:00:4e:96:15;jigsaw.w3.org/css-validator/check/referer;1515519315
52:54:00:f2:dd:d5;www.vistaprint.com/digital-marketing/websites;1515642906
52:54:00:be:a4:c8;www.pinterest.com/pin/create/button/;1514847385
52:54:00:73:40:39;xn--jvr951bd2h5i2a.xn--fiqs8s/;1516754155
52:54:00:5c:07:29;dssite.us/;1515040772
52:54:00:6e:0f:c8;linkedin.com/;1516174935
52:54:00:96:fd:98;xn--tfr361c.xn--fiqs8s/;1515819580
52:54:00:a3:ea:a2;www.jsjgc.com.cn/;1515248438
52:54:00:36:b7:96;www.one.com/nl/;1515375638
52:54:00:aa:b6:6e;xn--fjq737oa.xn--fiqs8s/;1514870070
52:54:00:c7:5a:c6;xn--4gq689evnv.xn--fiqs8s/;1514765423
52:54:00:cc:5d:1b;www.lshzy.com.cn/;1514970365
52:54:00:06:78:81;xn--wlqw1si1skxr.xn--fiqs8s/;1515299759
52:54:00:0a:96:f3;www.netnames.com/;1515236030
52:54:00:aa:c7:f1;xn--09s497e31t.xn--fiqs8s/;1515134711
52:54:00:7e:f0:91;oksite.us/;1515792317
52:54:00:9c:5f:aa;xn--k43at23a.xn--fiqs8s/;1515158124
52:54:00:ec:d3:15;vseodirectory.com/;1515149243
52:54:00:02:08:47;xn--1lq90i1f571aepm0gt2r1d.xn--fiqs8s/;1515585338
52:54:00:43:89:e6;vseodirectory.com/;1514816888
52:54:00:bf:75:57;support.plesk.com/hc;1515295191
52:54:00:a3:ea:a2;get.adobe.com/flashplayer/;1515479272
52:54:00:ad:1c:d8;vasite.us/;1515386510
52:54:00:5e:4a:2e;www.vistaprint.com/digital-marketing/websites;1516173604
52:54:00:5f:cb:82;xn--t7tn32bv3b9g.xn--fiqs8s/;1515560516
52:54:00:8b:80:84;xn--8mry53h3a90gq8g.xn--fiqs8s/;1516604681
52:54:00:84:32:1a;blog.undeveloped.com/;1514852620
52:54:00:cc:df:b1;vweb.us.to/;1516061017
52:54:00:98:0c:cb;tlsite.us/;1516412016
52:54:00:eb:27:e0;xn--09s015kp4c.xn--fiqs8s/;1516222946
52:54:00:77:92:fd;rxsite.us/;1515628859
52:54:00:09:bc:9f;www.macromedia.com/go/getflashplayer;1515842522
52:54:00:e7:f2:19;xn--tkv464fnb89xcxl.xn--fiqs8s/;1516534733
52:54:00:3c:c3:18;www.statcounter.com/;1516376499
52:54:00:8c:d1:26;pinterest.com/pin/create/button/;1515079025
52:54:00:35:34:c1;xn--pssza05mm53a.xn--fiqs8s/;1516144230
52:54:00:f4:41:1b;twitter.com/privacy;1516704239
52:54:00:13:15:02;get.adobe.com/reader/;1515010507
52:54:00:c4:52:24;vimeo.com/;1515097200
52:54:00:f6:b9:73;zvsite.us/;1515716481
52:54:00:f3:95:e7;xn--jvr519jq3dp5h.xn--fiqs8s/;1515295830
52:54:00:b8:71:fd;xn--pbtx8v.xn--fiqs8s/;1516236271
52:54:00:c2:fa:83;www.pinterest.com/pin/create/button/;1515538742
52:54:00:b8:93:bf;cpanel.com/;1516341289
52:54:00:5a:71:28;www.hostnet.nl/helpdesk;1516554700
52:54:00:af:40:51;zlsite.us/;1516885928
52:54:00:14:f1:8b;directory.my.id/;1516679030
52:54:00:8f:08:cd;pxsite.us/;1515506541
52:54:00:f3:d1:1a;xn--w2xsoi54a3zbz85a.xn--fiqs8s/;1514838475
52:54:00:ba:8d:dd;www.fjjinjue.com/;1515039464
52:54:00:99:82:be;xn--zcrp04i19fqib.xn--fiqs8s/;1516183951
52:54:00:51:f2:d2;wdsite.us/;1515316131
52:54:00:66:94:82;idsite.us/;1516223351
52:54:00:74:cd:d2;xn--1lq90ikzii5c.xn--fiqs8s/;1516366291
52:54:00:3c:10:38;www.crazydomains.com.au/;1515963051
52:54:00:ed:d6:da;xn--vhqqb70qmrhh3cuwe.xn--fiqs8s/;1514812673
52:54:00:49:ef:03;chsite.us/;1515770772
52:54:00:38:51:2f;xn--xhqpng2ju4luoclw0j.xn--fiqs8s/;1516669213
52:54:00:e8:2c:e8;xn--y7x48z5on.xn--fiqs8s/;1514789726
52:54:00:6c:aa:73;xn--rhq57s5w8ak9pmvf.xn--fiqs8s/;1515190716
52:54:00:bc:ba:15;baozhaxue.eu/;1515456746
52:54:00:9d:bd:01;www.one.com/nl/;1515877657
52:54:00:8c:ad:a5;validator.w3.org/check/referer;1515015473
52:54:00:68:0c:2e;lksite.us/;1516650740
52:54:00:a0:01:5e;www.mijndomein.nl/producten/websitemaker;1516746561
52:54:00:98:36:e6;ccsite.us/;1515729127
52:54:00:15:5a:d0;xn--pss25ce2ci5g.xn--fiqs8s/;1516118947
52:54:00:b2:e2:85;www.parallels.com/intro;1515142634
52:54:00:bb:6e:f8;ddsite.us/;1516862814
52:54:00:17:26:2f;xn--gnrs8sdnhdji1kpxjvyyv.xn--fiqs8s/;1516679937
52:54:00:c2:27:08;xn--ur0av44dga.xn--fiqs8s/;1515730773
52:54:00:26:61:47;www.west.cn/;1515720775
52:54:00:13:3f:f9;www.one.com/es/;1516591007
52:54:00:60:7f:79;facebook.com/;1515506806
52:54:00:46:16:1d;wordpress.org/;1516559588
52:54:00:f8:78:ef;xn--gtv43k5vezzv.xn--fiqs8s/;1516188796
52:54:00:4d:86:dd;xn--gnrs8sdnhdji1kpxjvyyv.xn--fiqs8s/;1516408598
52:54:00:91:bf:55;xn--xhq4uy0i28dmom7swjv4az90b.xn--fiqs8s/;1516135095
52:54:00:0b:f0:23;xn--09s499bfx0a.xn--fiqs8s/;1515981744
52:54:00:9e:52:b2;go.microsoft.com/fwlink/?linkid=66138&clcid=0x409;1515513200
52:54:00:2d:6c:5f;xn--gtv43k5vezzv.xn--fiqs8s/;1514921632
52:54:00:c6:3c:f2;www.facebook.com/;1515326693
52:54:00:17:8a:40;go.microsoft.com/fwlink/?linkid=66138&clcid=0x409;1516647077
52:54:00:cb:58:3a;xn--ovws20d43i2zj.xn--fiqs8s/;1516197355
52:54:00:6c:bd:72;xn--55q79vn3omia.xn--fiqs8s/;1516684453
52:54:00:c9:59:33;xn--cks32prv5c.xn--fiqs8s/;1516263799
52:54:00:c0:86:97;xn--zcrp04i19fqib.xn--fiqs8s/;1515405079
52:54:00:65:7a:cd;dssite.us/;1516708507
52:54:00:cd:ab:8e;www.facebook.com/Plesk;1516288234
52:54:00:1a:74:ea;go.microsoft.com/fwlink/?linkid=66138&clcid=0x409;1516783253
52:54:00:6a:c5:c3;plsite.us/;1515305180
52:54:00:2c:40:be;www.hostnet.nl/;1515861703
52:54:00:34:c2:38;www.123-reg.co.uk/;1515549491
52:54:00:9c:81:f7;www.godaddy.com/hosting/website-builder.aspx;1516449714
52:54:00:89:d7:ee;sites.google.com/;1515381548
52:54:00:3a:49:28;fxsite.us/;1516385779
52:54:00:0d:11:5b;ec.europa.eu/consumers/odr/;1515890100
52:54:00:2c:85:38;www.mijndomein.nl/producten/websitemaker;1515536804
52:54:00:a6:13:8b;www.syfyyy.com/;1516327943
52:54:00:45:51:1b;wordpress.org/;1515624483
52:54:00:a0:a3:9c;xn--xysq5bfg.xn--fiqs8s/;1516586730
52:54:00:0f:8e:8f;pxsite.us/;1514946895
52:54:00:fd:4b:b4;xn--pssd43ofx5a.xn--fiqs8s/;1514909638
52:54:00:8f:4a:a6;www.facebook.com/Onecom;1514797412
52:54:00:8c:71:d0;pusite.us/;1514887920
52:54:00:ad:df:14;www.yxkyw.com/;1516643345
52:54:00:2e:df:82;www.domainname.de/;1516151841
52:54:00:bf:7a:1e;www.one.com/da/;1516861174
52:54:00:b0:80:f4;www.parallels.com/products/server/intro/;1516746905
52:54:00:f1:dc:82;xn--gtvu24d.xn--fiqs8s/;1516029280
52:54:00:46:2d:32;www.abchina.com/;1515150467
52:54:00:02:7c:5e;www.yahoo.com/;1515859173
52:54:00:0b:3d:3d;xn--rhq65nyogtqlfinmt3b.xn--fiqs8s/;1515145506
52:54:00:9a:b2:f4;twitter.com/share;1516598579
52:54:00:e1:33:2d;youtube.com/;1516480058
52:54:00:af:da:c4;xn--7oryth50iw6s.xn--fiqs8s/;1515942868
52:54:00:dc:9c:61;uvsite.us/;1516100780
52:54:00:1e:e3:8f;www.loopia.com/loopiadns;1515188230
52:54:00:89:f4:51;www.parallels.com/products/desktop/intro;1516782964
52:54:00:f2:49:c5;www.zhenmeifoods.com/;1515841462
52:54:00:60:a2:98;plsite.us/;1515949992
52:54:00:60:64:2e;cnsite.us/;1516865975
52:54:00:02:10:88;www.wordpress.org/;1516811924
52:54:00:d8:0c:d8;tdsite.us/;1515397647
52:54:00:85:7d:93;xn--ur0ane3a.xn--fiqs8s/;1515745953
52:54:00:5d:52:ae;ja.wordpress.org/;1515668942
52:54:00:a8:af:d1;www.twitter.com/;1515656125
52:54:00:e6:08:ab;baozhaxue.eu/;1515418744
52:54:00:cb:94:4b;xn--rhqy5t94sljpn2v.xn--fiqs8s/;1516299159
52:54:00:b7:27:e0;plus.google.com/communities/109881979300958500728;1515230057
52:54:00:a8:f7:33;kb.plesk.com/;1514841249
52:54:00:01:88:b2;plus.google.com/communities/109881979300958500728;1516711132
52:54:00:a8:39:7e;www.west.cn/;1516259135
52:54:00:5f:7e:10;validator.w3.org/check/referer;1515349822
52:54:00:4f:cf:4f;xvsite.us/;1515952845
52:54:00:0c:4b:1d;www.parallels.com/products/server/intro;1516307032
52:54:00:57:d2:cf;xn--9krt00a31ab15f.xn--fiqs8s/;1515334800
52:54:00:48:51:c8;llsite.us/;1516043512
52:54:00:26:9a:70;www.e-recht24.de/muster-disclaimer.htm;1516591457
52:54:00:50:7c:41;xn--vhq8uz4mn72c5ibh79f.xn--fiqs8s/;1516602008
52:54:00:0a:41:dd;www.one.com/de/;1514954016
52:54:00:e5:12:c4;acquirethisname.com/terms-of-use.aspx;1516651136
52:54:00:8f:4a:a6;www.parallels.com/products/containers/intro/;1515872486
52:54:00:34:c3:11;xn--54q391clos.xn--fiqs8s/;1516286417
52:54:00:28:ac:db;www.shundetang.com.cn/;1516883979
52:54:00:72:87:92;xn--vqvs7i3u5coua.xn--fiqs8s/;1515102244
52:54:00:ee:90:06;www.abchina.com/;1515324172
52:54:00:9f:12:59;xn--09s9b09oblw46kz8s.xn--fiqs8s/;1516361797
52:54:00:3d:e6:2d;pinterest.com/pin/create/button/;1515486134
52:54:00:58:b9:98;xn--09s499bfx0a.xn--fiqs8s/;1514781281
52:54:00:38:b3:b3;xn--rhqy5t94sljpn2v.xn--fiqs8s/;1516542992
52:54:00:ef:fb:0c;nisite.us/;1516184780
52:54:00:a2:ef:61;domainactive.co/;1515933332
52:54:00:fd:83:6e;xn--ht0ata898b.xn--fiqs8s/;1515427638
52:54:00:38:44:5e;xl.edu.pl/;1516297459
52:54:00:11:2c:8f;xn--xhq9xh9cs0dx2ak32ac86huil.xn--fiqs8s/;1516537982
52:54:00:2e:00:35;feeds2.feedburner.com/aseolinks-237-1;1516418456
52:54:00:14:b8:05;www.abp.cn/;1515456827
52:54:00:e4:2c:34;www.parallels.com/products/panel/intro/;1516811473
52:54:00:87:fe:07;chsite.us/;1516706414
52:54:00:af:7c:30;acquirethisname.com/terms-of-use.aspx;1516246350
52:54:00:98:70:1e;yvsite.us/;1516161183
52:54:00:93:91:35;xn--ur0al1wvoes9j.xn--fiqs8s/;1515408594
52:54:00:78:9a:20;devblog.plesk.com/;1516778569
52:54:00:b5:19:53;xn--fhqv1kppjc4b674avf3c.xn--fiqs8s/;1514771174
52:54:00:3f:69:a9;rbsite.us/;1515917860
52:54:00:65:c5:4a;vbsite.us/;1515418766
52:54:00:12:e1:f0;xn--jvr951bd2h5i2a.xn--fiqs8s/;1516234882
52:54:00:24:b4:7f;www.jlchcake.com/;1515523545
52:54:00:5d:0c:a4;xn--fjq737oa.xn--fiqs8s/;1515778283
52:54:00:6e:61:14;xn--vnxu49e27c.xn--fiqs8s/;1515075427
52:54:00:b8:93:bf;org.biz.id/;1515926387
52:54:00:12:e1:f0;oxsite.us/;1515295425
52:54:00:0b:e0:7c;smallbusiness.yahoo.com/webhosting/;1515488934
52:54:00:96:f3:ca;www.e-recht24.de/muster-disclaimer.htm;1516085548
52:54:00:1b:25:e0;ccsite.us/;1515446126
52:54:00:c3:55:5f;xn--btvtow1m.xn--fiqs8s/;1516314568
52:54:00:74:5f:97;directory.id/;1515091794
52:54:00:74:cd:d2;xn--dgt90bddpv640a2wm.xn--fiqs8s/;1516626238
52:54:00:29:3d:be;org.biz.id/;1515469459
52:54:00:8c:1c:bf;www.one.com/it/;1516491119
52:54:00:db:68:fc;www.instagram.com/;1515379706
52:54:00:5d:96:27;lweb.uk/;1514874325
52:54:00:0c:26:c5;www.jinniuhu.cn/;1515380740
52:54:00:7d:21:e6;iasite.us/;1514934306
52:54:00:50:68:f7;xn--wlqs3ao6h36q.xn--fiqs8s/;1515979207
52:54:00:f9:20:aa;xn--365-r10es86d.xn--fiqs8s/;1515216012
52:54:00:59:b8:24;xn--7orv88cw7a551i.xn--fiqs8s/;1516768465
52:54:00:a9:cf:0c;xn--y7x48z5onxim.xn--fiqs8s/;1515288790
52:54:00:6c:ef:b0;kzsite.us/;1516293052
52:54:00:08:04:2c;instagram.com/;1515103315
52:54:00:cc:9b:5d;xn--vhq8uz4mn72c5ibh79f.xn--fiqs8s/;1515714399
52:54:00:ca:13:0d;sites.google.com/;1515912451
52:54:00:35:28:d7;xn--pbtx8v.xn--fiqs8s/;1514919198
52:54:00:41:67:b1;plus.google.com/share;1515365733
52:54:00:a7:c2:df;www.sygj-hotel.com/;1515186601
52:54:00:ca:38:d1;xn--jvrzgv76mz9k.xn--fiqs8s/;1516232982
52:54:00:ce:a7:2e;xn--doq22d51csyb3zr1wpmi6bx51aznjspc.xn--fiqs8s/;1514847705
52:54:00:69:e5:d7;xn--fiq06jptdhugusj6k5c.xn--fiqs8s/;1515205878
52:54:00:8e:d3:f6;www.parallels.com/products/desktop/pd4wl/intro/;1515985831
52:54:00:e3:3e:05;www.homestead.com/;1514870672
52:54:00:d1:d0:28;xn--1lt2t40q3v2a3xx.xn--fiqs8s/;1516214596
52:54:00:a4:d9:d9;mijn.hostnet.nl/;1516818383
52:54:00:c6:b9:75;xn--09s497e31t.xn--fiqs8s/;1516417659
52:54:00:68:9d:39;vasite.us/;1516140989
52:54:00:50:68:f7;xn--pssd43ofx5a.xn--fiqs8s/;1515601071
52:54:00:6a:d6:7f;bghlc.cn/;1516873992
52:54:00:35:2c:e0;xn--4gq689evnv.xn--fiqs8s/;1514963805
52:54:00:98:d7:c6;twitter.com/account/settings;1516648120
52:54:00:38:b3:b3;xn--4gq50kba671df4cswbr3iot8dbrar2i3q7hoka.xn--fiqs8s/;1515074012
52:54:00:ee:22:10;cysite.us/;1515557726
52:54:00:52:06:fc;vvsite.us/;1515466091
52:54:00:e6:08:ab;xn--bbtq0hp93d.xn--fiqs8s/;1515625583
52:54:00:76:ca:49;www.one.com/fr/;1514833853
52:54:00:ea:71:78;xn--vhqr0kjvfmp0cnce.xn--fiqs8s/;1515692806
52:54:00:67:1e:e1;xn--9krt00a31ab15f.xn--fiqs8s/;1515744963
52:54:00:61:47:f5;xn--btrr7uuon.xn--fiqs8s/;1514834575
52:54:00:de:1b:99;www.zhenmeifoods.com/;1515576846
52:54:00:11:ea:2e;go.microsoft.com/fwlink/?linkid=66138&clcid=0x409;1515109648
52:54:00:29:3f:94;xn--rss492gpzt.xn--fiqs8s/;1516870900
52:54:00:e6:8e:b5;tcsite.us/;1515777577
52:54:00:62:c0:a1;xn--vhq58fdtoz4b4xl1ncs3s2nncz7a.xn--fiqs8s/;1514766596
